"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20191231"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분"
"서울특별시 중구 신당동","4**","대","제2종일반주거지역","8m미만","201903","26","11","5,467"," "
"서울특별시 강동구 천호동","4**","대","일반상업지역","8m미만","201903","26","20","51,500"," "
"서울특별시 양천구 신월동","5**","대","제2종일반주거지역","25m이상","201903","26","99.4","54,500"," "
"서울특별시 중구 중림동","1**","대","준주거지역","8m미만","201903","26","58.5","56,460"," "
"서울특별시 강동구 성내동","4*","대","일반상업지역","8m미만","201903","26","35.2","58,465","지분"
"서울특별시 종로구 신영동","산*","임야","제1종전용주거지역","-","201903","26","6.6","580","지분"
"서울특별시 동작구 노량진동","2**","도로","제3종일반주거지역","-","201903","26","119","60,000"," "
"서울특별시 중구 중림동","1**","대","준주거지역","8m미만","201903","26","46.3","63,040"," "
"서울특별시 중구 중림동","1**","대","준주거지역","8m미만","201903","26","64.8","67,000"," "
"서울특별시 강동구 성내동","4*","도로","일반상업지역","-","201903","26","72.5","71,066","지분"
"서울특별시 서대문구 남가좌동","7*","대","제3종일반주거지역","25m미만","201903","26","12","9,800"," "
"서울특별시 중구 중림동","1**","대","준주거지역","8m미만","201903","26","72.7","98,950"," "
"서울특별시 동대문구 휘경동","1**","대","제3종일반주거지역","-","201903","26","2","988"," "
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201903","27","264","1,032","지분"
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201903","27","330","1,290","지분"
"서울특별시 서대문구 홍제동","2**","대","제2종일반주거지역","-","201903","27","4","1,663"," "
"서울특별시 마포구 망원동","5*","대","제3종일반주거지역","-","201903","27","12","10,003"," "
"서울특별시 중구 산림동","4*","대","일반상업지역","8m미만","201903","27","10","11,220","지분"
"서울특별시 중구 산림동","4*","대","일반상업지역","8m미만","201903","27","10","11,220","지분"
"서울특별시 중구 산림동","2*","대","일반상업지역","8m미만","201903","27","10","11,220","지분"
"서울특별시 종로구 평창동","1**","대","제2종일반주거지역","8m미만","201903","27","35","12,000"," "
"서울특별시 은평구 불광동","4**","대","일반상업지역","8m미만","201903","27","228","150,000"," "
"서울특별시 용산구 후암동","3**","대","제1종일반주거지역","8m미만","201903","27","3.3","2,081"," "
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201903","27","662","2,580","지분"
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201903","27","83","323","지분"
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201903","27","165","345","지분"
"서울특별시 서대문구 북가좌동","8*","대","제3종일반주거지역","8m미만","201903","27","30","4,500"," "
"서울특별시 용산구 후암동","4**","대","제1종일반주거지역","-","201903","27","11.3","5,149"," "
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201903","27","165.29","645","지분"
"서울특별시 용산구 후암동","3**","대","제1종일반주거지역","8m미만","201903","27","15.2","9,465"," "
"서울특별시 노원구 상계동","1**","도로","제3종일반주거지역","-","201903","28","12","1,000"," "
"서울특별시 서대문구 남가좌동","2**","구거","준주거지역","-","201903","28","1.5","1,555","지분"
"서울특별시 서대문구 북아현동","3**","대","제2종일반주거지역","8m미만","201903","28","37","15,000"," "
"서울특별시 서대문구 남가좌동","2**","구거","준주거지역","-","201903","28","2","2,073","지분"
"서울특별시 서대문구 남가좌동","2**","구거","준주거지역","-","201903","28","3","3,109","지분"
"서울특별시 서대문구 남가좌동","2**","구거","준주거지역","-","201903","28","3","3,189","지분"
"서울특별시 서대문구 남가좌동","2**","구거","준주거지역","-","201903","28","3","3,189","지분"
"서울특별시 강동구 성내동","4*","도로","일반상업지역","-","201903","28","2","3,300"," "
"서울특별시 구로구 궁동","산*","임야","개발제한구역","-","201903","28","165","3,450","지분"
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201903","28","165","345","지분"
"서울특별시 강서구 내발산동","7**","대","준주거지역","25m미만","201903","28","728.1","392,500"," "
"서울특별시 동작구 본동","4**","대","제3종일반주거지역","12m미만","201903","28","3","4,000"," "
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201903","28","199","414","지분"
"서울특별시 동작구 본동","3**","대","제3종일반주거지역","12m미만","201903","28","43","58,500"," "
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201903","28","331","690","지분"
"서울특별시 도봉구 도봉동","3**","대","제1종일반주거지역","8m미만","201903","29","5.24","1,372","지분"
"서울특별시 관악구 남현동","산6*","임야","제1종일반주거지역","8m미만","201903","29","495.87","15,000","지분"
"서울특별시 은평구 대조동","4*","대","제2종일반주거지역","-","201903","29","26","15,702"," "
"서울특별시 강남구 세곡동","3**","대","제1종전용주거지역","8m미만","201903","29","250","175,050"," "
"서울특별시 성북구 정릉동","산7*","임야","제3종일반주거지역","8m미만","201903","29","10","2,526","지분"
"서울특별시 은평구 대조동","4*","대","제2종일반주거지역","-","201903","29","34","20,124"," "
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201903","29","99","207","지분"
"서울특별시 서초구 우면동","5*","대","제1종전용주거지역","8m미만","201903","29","387","235,000"," "
"서울특별시 구로구 고척동","1**","대","제2종일반주거지역","8m미만","201903","29","116","24,500"," "
"서울특별시 은평구 대조동","4*","대","준주거지역","-","201903","29","41","25,340"," "
"서울특별시 은평구 대조동","4*","대","제2종일반주거지역","-","201903","29","45","27,859"," "
"서울특별시 동작구 상도동","2**","도로","제2종일반주거지역","-","201903","29","96.42","3,000","지분"
"서울특별시 강남구 청담동","1**","도로","제2종일반주거지역","-","201903","29","33.7","3,000","지분"
"서울특별시 강서구 방화동","5**","대","준주거지역","25m미만","201903","29","56.5","31,798","지분"
"서울특별시 동작구 상도동","산6*","임야","제2종일반주거지역","12m미만","201903","29","18.04","4,330","지분"
"서울특별시 동작구 상도동","2**","대","제1종일반주거지역","12m미만","201903","29","1.12","400","지분"
"서울특별시 성북구 장위동","7*","대","제2종일반주거지역","8m미만","201903","29","54.16","49,350"," "
"서울특별시 동작구 상도동","2**","대","제2종일반주거지역","8m미만","201903","29","18.27","5,160","지분"
"서울특별시 은평구 대조동","4*","대","준주거지역","-","201903","29","9","5,563"," "
"서울특별시 송파구 마천동","2**","대","제2종일반주거지역","-","201903","29","3.31","500","지분"
"서울특별시 서대문구 대현동","1**","대","제3종일반주거지역","12m미만","201903","29","130.2","78,000"," "
"서울특별시 영등포구 영등포동5가","2*","대","준주거지역","8m미만","201903","29","3.45","8,500","지분"
"서울특별시 은평구 대조동","4*","대","준주거지역","-","201903","29","14","8,653"," "
"서울특별시 관악구 신림동","산7*","임야","제1종일반주거지역","25m미만","201903","30","76.7","1,500","지분"
"서울특별시 강북구 우이동","1**","대","개발제한구역","12m미만","201903","30","233","29,306"," "
"서울특별시 강서구 방화동","6**","대","근린상업지역","8m미만","201903","30","43","32,500"," "
"서울특별시 강북구 우이동","1**","도로","개발제한구역","8m미만","201903","30","12","334"," "
"서울특별시 강북구 우이동","1**","대","제1종일반주거지역","8m미만","201903","30","56","5,958"," "
"서울특별시 강북구 우이동","1**","도로","제1종일반주거지역","12m미만","201903","30","11","554"," "
"서울특별시 영등포구 영등포동3가","*","대","일반상업지역","8m미만","201903","31","11.11","17,934","지분"
"서울특별시 영등포구 영등포동3가","*","대","일반상업지역","8m미만","201903","31","18.6","30,021","지분"
"서울특별시 영등포구 영등포동3가","*","대","일반상업지역","25m이상","201903","31","13","34,698"," "
"서울특별시 도봉구 도봉동","3**","전","개발제한구역","25m이상","201904","1","163.75","1,100","지분"
"서울특별시 도봉구 도봉동","3**","답","개발제한구역","25m이상","201904","1","169.25","1,100","지분"
"서울특별시 강북구 우이동","산6*","임야","자연녹지지역","8m미만","201904","1","99","1,197","지분"
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201904","1","661","1,380","지분"
"서울특별시 송파구 마천동","5*","임야","개발제한구역","-","201904","1","51","1,400"," "
"서울특별시 용산구 동자동","3*","대","제2종일반주거지역","8m미만","201904","1","13.6","10,622"," "
"서울특별시 양천구 신정동","3**","대","제2종일반주거지역","8m미만","201904","1","10.13","100","지분"
"서울특별시 강남구 삼성동","1**","대","제2종일반주거지역","8m미만","201904","1","74.2","135,000"," "
"서울특별시 도봉구 도봉동","3**","답","개발제한구역","25m이상","201904","1","26.5","150","지분"
"서울특별시 서대문구 홍은동","1*","대","제1종일반주거지역","8m미만","201904","1","221","17,000"," "
"서울특별시 은평구 갈현동","3**","대","제3종일반주거지역","8m미만","201904","1","370","184,000"," "
"서울특별시 성동구 하왕십리동","9**","도로","제2종일반주거지역","-","201904","1","9.9","2,127","지분"
"서울특별시 성동구 하왕십리동","9**","도로","제2종일반주거지역","-","201904","1","10","2,547","지분"
"서울특별시 용산구 원효로3가","*","대","제2종일반주거지역","12m미만","201904","1","3.53","2,721","지분"
"서울특별시 용산구 원효로3가","*","대","제2종일반주거지역","12m미만","201904","1","3.77","2,906","지분"
"서울특별시 은평구 역촌동","*","대","제3종일반주거지역","8m미만","201904","1","416.9","216,000"," "
"서울특별시 강북구 미아동","4**","도로","제2종일반주거지역","8m미만","201904","1","91","29,500","지분"
"서울특별시 종로구 부암동","1**","임야","제1종일반주거지역","-","201904","1","44","3,770","지분"
"서울특별시 구로구 구로동","1***","대","준공업지역","-","201904","1","8.3","3,878"," "
"서울특별시 관악구 신림동","3**","도로","제2종일반주거지역","-","201904","1","304","36,300"," "
"서울특별시 송파구 마천동","5*","임야","개발제한구역","-","201904","1","13680","368,600"," "
"서울특별시 강북구 우이동","산6*","임야","자연녹지지역","8m미만","201904","1","33","399","지분"
"서울특별시 용산구 원효로3가","*","대","제2종일반주거지역","12m미만","201904","1","5.5","4,239","지분"
"서울특별시 강서구 방화동","5**","대","제2종일반주거지역","-","201904","1","31","4,493"," "
"서울특별시 도봉구 도봉동","3**","대","개발제한구역","25m이상","201904","1","54.5","400","지분"
