"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200101 ~ 20200127"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"경기도 부천시 소사본동","133-12","0133","0012","부천소사역푸르지오","전세","84.9407","202001","11","40,000","0","21","2012","소삼로 47"
"경기도 부천시 소사본동","133-12","0133","0012","부천소사역푸르지오","전세","84.9407","202001","14","39,000","0","15","2012","소삼로 47"
"경기도 부천시 소사본동","91-79","0091","0079","일안","전세","106.81","202001","3","16,000","0","4","2004","경인로316번길 22"
"경기도 부천시 소사본동","408-1","0408","0001","주공","월세","51.95","202001","6","6,254","12","2","2006","은성로 110-1"
"경기도 부천시 소사본동","400-8","0400","0008","주공","전세","58.14","202001","8","19,000","0","13","1995","소사로102번길 67"
"경기도 부천시 소사본동","400-8","0400","0008","주공","전세","58.14","202001","11","18,000","0","4","1995","소사로78번길 70"
"경기도 부천시 소사본동","407-1","0407","0001","주공","전세","59.45","202001","11","27,000","0","15","2006","소사동로 100"
"경기도 부천시 소사본동","400-8","0400","0008","주공","전세","58.14","202001","13","17,000","0","3","1995","소사로78번길 70"
"경기도 부천시 소사본동","400-8","0400","0008","주공","전세","58.14","202001","15","17,000","0","5","1995","소사로102번길 67"
"경기도 부천시 소사본동","411-1","0411","0001","주공뜨란채","전세","84.85","202001","11","27,000","0","4","2006","소사동로72번길 32"
"경기도 부천시 소사본동","411-1","0411","0001","주공뜨란채","전세","84.85","202001","18","31,000","0","9","2006","소사동로72번길 32"
"경기도 부천시 소사본동","277-12","0277","0012","한신","월세","41.295","202001","18","1,000","40","11","1984","소사로170번길 81"
"경기도 부천시 소사본동","56-2","0056","0002","현대부러운","전세","53.46","202001","3","11,000","0","1","1984","경인로412번길 25"
"경기도 부천시 송내동","587","0587","0000","부천 우방 유쉘","전세","84.94","202001","6","32,000","0","18","2010","경인로134번길 16"
"경기도 부천시 송내동","580","0580","0000","삼익1","전세","39.93","202001","4","11,000","0","11","1979","경인로134번길 27"
"경기도 부천시 송내동","339-2","0339","0002","욱일4","전세","66.12","202001","6","10,000","0","5","1984","송내대로30번길 123"
"경기도 부천시 송내동","372","0372","0000","푸르지오","전세","59.8","202001","8","33,000","0","10","2005","중동로 64"
"경기도 부천시 송내동","372","0372","0000","푸르지오","전세","59.8","202001","16","33,000","0","8","2005","중동로 64"
"경기도 부천시 송내동","450-1","0450","0001","현대","전세","43.02","202001","4","13,000","0","8","1988","성주로 86-4"
"경기도 부천시 심곡동","382-6","0382","0006","가온팰리스","월세","27","202001","8","1,000","60","8","2015","부일로 453"
"경기도 부천시 심곡동","365-8","0365","0008","남영라끄빌","전세","30.02","202001","16","3,500","0","2","2012","부흥로374번길 25-10"
"경기도 부천시 심곡동","458-2","0458","0002","다온하브","월세","22.129","202001","2","1,000","55","6","2005","부일로 429"
"경기도 부천시 심곡동","458-2","0458","0002","다온하브","전세","15.449","202001","4","9,000","0","9","2005","부일로 429"
"경기도 부천시 심곡동","458-2","0458","0002","다온하브","전세","18.98","202001","11","10,000","0","8","2005","부일로 429"
"경기도 부천시 심곡동","391-6","0391","0006","리치 캐슬","월세","27.9687","202001","3","500","60","4","2011","신흥로26번길 32"
"경기도 부천시 심곡동","145-6","0145","0006","부천역푸르지오시티","월세","16.767","202001","1","300","40","10","2014","부일로 500"
"경기도 부천시 심곡동","142-14","0142","0014","에코스마트1","전세","13.485","202001","4","6,000","0","13","2012","부천로2번길 41"
"경기도 부천시 심곡동","465-5","0465","0005","에코스마트2","전세","14.43","202001","22","6,000","0","13","2013","신흥로16번길 11"
"경기도 부천시 심곡동","142-10","0142","0010","에코스마트3","월세","12.16","202001","4","2,000","20","17","2014","부천로2번길 49"
"경기도 부천시 심곡동","146-3","0146","0003","정다운가","월세","14.88","202001","7","300","37","8","2013","부일로 503"
"경기도 부천시 심곡동","356-6","0356","0006","정우펠리스2차","전세","55.75","202001","13","19,000","0","7","2012","부천로57번길 2"
"경기도 부천시 심곡본동","620-4","0620","0004","금강APT(가~다동)","전세","69.09","202001","6","13,000","0","4","1984","심곡로67번길 62"
"경기도 부천시 심곡본동","559-6","0559","0006","더프라임","전세","33.06","202001","19","16,500","0","8","2011","심곡로10번길 20"
"경기도 부천시 심곡본동","617-11","0617","0011","롯데APT","전세","60.89","202001","3","15,500","0","6","1984","심곡로67번길 74"
"경기도 부천시 약대동","218","0218","0000","부천3차아이파크","전세","59.9925","202001","6","30,000","0","9","2017","약대로 20"
"경기도 부천시 약대동","216-1","0216","0001","부천아이파크","전세","59.88","202001","7","32,000","0","10","2017","평천로 680"
"경기도 부천시 약대동","196","0196","0000","부천위브트레지움1단지","전세","121.18","202001","15","43,000","0","3","2012","수도로 18"
"경기도 부천시 약대동","169-38","0169","0038","흥립약대","전세","44.01","202001","15","1,000","0","4","1984","신흥로321번길 28-9"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","59.63","202001","2","4,153","32","3","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","6","5,147","10","6","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","6","2,347","24","12","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","59.63","202001","7","6,053","19","2","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","51.99","202001","9","6,358","12","9","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","9","2,347","24","2","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","51.99","202001","9","5,458","13","6","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","59.63","202001","9","6,653","16","4","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","51.99","202001","9","3,158","28","9","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","9","3,091","10","4","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","9","2,691","10","11","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","9","2,347","24","5","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","9","1,691","17","4","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","59.63","202001","9","6,653","16","8","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","9","4,347","14","13","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","9","2,691","10","1","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","9","3,747","15","10","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","9","2,347","24","9","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","9","3,747","15","8","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","10","1,691","17","12","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","10","4,547","11","9","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","51.99","202001","10","3,158","28","9","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","51.99","202001","10","5,473","20","4","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","59.63","202001","10","8,138","17","7","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","10","3,747","15","4","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","10","3,091","8","10","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","10","1,691","17","3","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","59.63","202001","10","5,853","20","8","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","10","3,747","15","2","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","59.63","202001","10","6,953","18","6","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","51.99","202001","11","5,258","14","2","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","51.99","202001","13","4,758","17","10","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","13","3,747","15","3","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.79","202001","13","2,991","10","8","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","13","2,347","24","3","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","13","4,847","11","10","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","14","1,991","16","7","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","14","3,091","8","10","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","59.63","202001","14","6,238","27","12","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","51.99","202001","14","3,072","28","10","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","15","3,091","8","5","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","15","2,691","10","9","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.79","202001","15","2,691","10","5","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","15","4,347","12","1","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","16","3,947","16","8","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","16","2,947","20","12","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","16","2,347","24","4","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","59.63","202001","16","3,853","34","10","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","16","4,347","14","11","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","17","2,347","24","9","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","36.98","202001","17","1,691","17","6","2007","소사로 639"
"경기도 부천시 여월동","296","0296","0000","여월휴먼시아1단지","월세","46.71","202001","17","4,047","14","3","2007","소사로 639"
